datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260715-204929,kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,64114.00,64113.33,0.00001045,0.45,0.48,-1.00,-1.00,-1.00,0,-1.00,64114.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s1_m0_exact_s0_20260715-204929.gurobi.log
20260715-204930,kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,59654.00,59654.00,0.00000000,0.40,0.44,-1.00,-1.00,-1.00,0,-1.00,59654.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s2_m0_exact_s0_20260715-204930.gurobi.log
20260715-204930,kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,63865.00,63865.00,0.00000000,0.65,0.69,-1.00,-1.00,-1.00,0,-1.00,63865.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s3_m0_exact_s0_20260715-204930.gurobi.log
20260715-204931,kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,63290.00,63289.72,0.00000444,0.59,0.63,-1.00,-1.00,-1.00,0,-1.00,63290.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s4_m0_exact_s0_20260715-204931.gurobi.log
20260715-204932,kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,61117.00,61117.00,0.00000000,0.53,0.56,-1.00,-1.00,-1.00,0,-1.00,61117.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI5_tJ5_s5_m0_exact_s0_20260715-204932.gurobi.log
20260715-204932,kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,64850.00,64850.00,0.00000000,0.55,0.58,-1.00,-1.00,-1.00,0,-1.00,64850.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s1_m0_exact_s0_20260715-204932.gurobi.log
20260715-204933,kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,65976.00,65975.35,0.00000980,0.64,0.68,-1.00,-1.00,-1.00,0,-1.00,65976.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s2_m0_exact_s0_20260715-204933.gurobi.log
20260715-204934,kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,63543.00,63543.00,0.00000000,0.50,0.53,-1.00,-1.00,-1.00,0,-1.00,63543.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s3_m0_exact_s0_20260715-204934.gurobi.log
20260715-204934,kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,64819.00,64819.00,0.00000000,0.57,0.60,-1.00,-1.00,-1.00,0,-1.00,64819.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s4_m0_exact_s0_20260715-204934.gurobi.log
20260715-204935,kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,59076.00,59076.00,0.00000000,0.36,0.40,-1.00,-1.00,-1.00,0,-1.00,59076.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI6_tJ6_s5_m0_exact_s0_20260715-204935.gurobi.log
20260715-204936,kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,36668.00,36668.00,0.00000000,0.34,0.36,-1.00,-1.00,-1.00,0,-1.00,36668.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s1_m0_exact_s0_20260715-204936.gurobi.log
20260715-204936,kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,36518.00,36518.00,0.00000000,0.53,0.55,-1.00,-1.00,-1.00,0,-1.00,36518.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s2_m0_exact_s0_20260715-204936.gurobi.log
20260715-204936,kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,37737.00,37737.00,0.00000000,0.27,0.28,-1.00,-1.00,-1.00,0,-1.00,37737.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s3_m0_exact_s0_20260715-204936.gurobi.log
20260715-204937,kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,36492.00,36492.00,0.00000000,0.43,0.45,-1.00,-1.00,-1.00,0,-1.00,36492.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s4_m0_exact_s0_20260715-204937.gurobi.log
20260715-204937,kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,35899.00,35899.00,0.00000000,0.40,0.42,-1.00,-1.00,-1.00,0,-1.00,35899.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI2_tJ2_s5_m0_exact_s0_20260715-204937.gurobi.log
20260715-204938,kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,34176.00,34176.00,0.00000000,0.31,0.33,-1.00,-1.00,-1.00,0,-1.00,34176.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s1_m0_exact_s0_20260715-204938.gurobi.log
20260715-204938,kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,36336.00,36336.00,0.00000000,0.29,0.30,-1.00,-1.00,-1.00,0,-1.00,36336.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s2_m0_exact_s0_20260715-204938.gurobi.log
20260715-204938,kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,37671.00,37671.00,0.00000000,0.51,0.53,-1.00,-1.00,-1.00,0,-1.00,37671.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s3_m0_exact_s0_20260715-204938.gurobi.log
20260715-204939,kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,35985.00,35985.00,0.00000000,0.28,0.30,-1.00,-1.00,-1.00,0,-1.00,35985.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s4_m0_exact_s0_20260715-204939.gurobi.log
20260715-204939,kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,36807.00,36807.00,0.00000000,0.30,0.32,-1.00,-1.00,-1.00,0,-1.00,36807.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI3_tJ3_s5_m0_exact_s0_20260715-204939.gurobi.log
20260715-204940,kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,36954.00,36954.00,0.00000000,0.45,0.47,-1.00,-1.00,-1.00,0,-1.00,36954.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s1_m0_exact_s0_20260715-204940.gurobi.log
20260715-204940,kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,38023.00,38023.00,0.00000000,0.57,0.59,-1.00,-1.00,-1.00,0,-1.00,38023.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s2_m0_exact_s0_20260715-204940.gurobi.log
20260715-204941,kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,37012.00,37012.00,0.00000000,0.41,0.43,-1.00,-1.00,-1.00,0,-1.00,37012.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s3_m0_exact_s0_20260715-204941.gurobi.log
20260715-204941,kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,36217.00,36217.00,0.00000000,0.57,0.59,-1.00,-1.00,-1.00,0,-1.00,36217.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s4_m0_exact_s0_20260715-204941.gurobi.log
20260715-204942,kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,37220.00,37220.00,0.00000000,0.45,0.47,-1.00,-1.00,-1.00,0,-1.00,37220.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI4_tJ4_s5_m0_exact_s0_20260715-204942.gurobi.log
20260715-204942,kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,38836.00,38836.00,0.00000000,0.41,0.43,-1.00,-1.00,-1.00,0,-1.00,38836.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s1_m0_exact_s0_20260715-204942.gurobi.log
20260715-204943,kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,36152.00,36151.67,0.00000920,0.59,0.61,-1.00,-1.00,-1.00,0,-1.00,36152.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s2_m0_exact_s0_20260715-204943.gurobi.log
20260715-204944,kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,39719.00,39719.00,0.00000000,0.51,0.54,-1.00,-1.00,-1.00,0,-1.00,39719.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s3_m0_exact_s0_20260715-204944.gurobi.log
20260715-204944,kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,37725.00,37725.00,0.00000000,0.30,0.31,-1.00,-1.00,-1.00,0,-1.00,37725.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s4_m0_exact_s0_20260715-204944.gurobi.log
20260715-204945,kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,36438.00,36438.00,0.00000000,0.40,0.42,-1.00,-1.00,-1.00,0,-1.00,36438.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI5_tJ5_s5_m0_exact_s0_20260715-204945.gurobi.log
20260715-204945,kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,36225.00,36225.00,0.00000000,0.55,0.57,-1.00,-1.00,-1.00,0,-1.00,36225.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s1_m0_exact_s0_20260715-204945.gurobi.log
20260715-204946,kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,38703.00,38703.00,0.00000000,0.57,0.59,-1.00,-1.00,-1.00,0,-1.00,38703.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s2_m0_exact_s0_20260715-204946.gurobi.log
20260715-204946,kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,37339.00,37339.00,0.00000000,0.41,0.43,-1.00,-1.00,-1.00,0,-1.00,37339.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s3_m0_exact_s0_20260715-204946.gurobi.log
20260715-204947,kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,37555.00,37555.00,0.00000000,0.52,0.54,-1.00,-1.00,-1.00,0,-1.00,37555.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s4_m0_exact_s0_20260715-204947.gurobi.log
20260715-204947,kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,38208.00,38208.00,0.00000000,0.50,0.51,-1.00,-1.00,-1.00,0,-1.00,38208.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL5_tI6_tJ6_s5_m0_exact_s0_20260715-204947.gurobi.log
20260715-204948,kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,86115.00,86115.00,0.00000000,1.53,1.65,-1.00,-1.00,-1.00,0,-1.00,86115.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s1_m0_exact_s0_20260715-204948.gurobi.log
20260715-204950,kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,89018.00,89018.00,0.00000000,1.90,2.03,-1.00,-1.00,-1.00,0,-1.00,89018.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s2_m0_exact_s0_20260715-204950.gurobi.log
20260715-204952,kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,90935.00,90935.00,0.00000000,1.76,1.87,-1.00,-1.00,-1.00,0,-1.00,90935.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s3_m0_exact_s0_20260715-204952.gurobi.log
20260715-204954,kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,90423.00,90423.00,0.00000000,2.02,2.14,-1.00,-1.00,-1.00,0,-1.00,90423.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s4_m0_exact_s0_20260715-204954.gurobi.log
20260715-204956,kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,87662.00,87662.00,0.00000000,1.23,1.35,-1.00,-1.00,-1.00,0,-1.00,87662.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI2_tJ2_s5_m0_exact_s0_20260715-204956.gurobi.log
20260715-204957,kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,89280.00,89280.00,0.00000000,1.28,1.41,-1.00,-1.00,-1.00,0,-1.00,89280.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s1_m0_exact_s0_20260715-204957.gurobi.log
20260715-204959,kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,85962.00,85962.00,0.00000000,1.51,1.63,-1.00,-1.00,-1.00,0,-1.00,85962.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s2_m0_exact_s0_20260715-204959.gurobi.log
20260715-205000,kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,87929.00,87929.00,0.00000000,1.68,1.81,-1.00,-1.00,-1.00,0,-1.00,87929.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s3_m0_exact_s0_20260715-205000.gurobi.log
20260715-205002,kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,89957.00,89957.00,0.00000000,1.48,1.60,-1.00,-1.00,-1.00,0,-1.00,89957.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s4_m0_exact_s0_20260715-205002.gurobi.log
20260715-205004,kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,86234.00,86234.00,0.00000000,1.53,1.66,-1.00,-1.00,-1.00,0,-1.00,86234.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s5_m0_exact_s0_20260715-205004.gurobi.log
20260715-205006,kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,90254.00,90254.00,0.00000000,1.40,1.53,-1.00,-1.00,-1.00,0,-1.00,90254.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s1_m0_exact_s0_20260715-205006.gurobi.log
20260715-205007,kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,88948.00,88948.00,0.00000000,1.08,1.21,-1.00,-1.00,-1.00,0,-1.00,88948.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s2_m0_exact_s0_20260715-205007.gurobi.log
20260715-205008,kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,87928.00,87928.00,0.00000000,1.24,1.36,-1.00,-1.00,-1.00,0,-1.00,87928.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s3_m0_exact_s0_20260715-205008.gurobi.log
20260715-205010,kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,92060.00,92060.00,0.00000000,1.73,1.85,-1.00,-1.00,-1.00,0,-1.00,92060.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s4_m0_exact_s0_20260715-205010.gurobi.log
20260715-205012,kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,90060.00,90060.00,0.00000000,1.03,1.16,-1.00,-1.00,-1.00,0,-1.00,90060.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s5_m0_exact_s0_20260715-205012.gurobi.log
20260715-205013,kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,90968.00,90968.00,0.00000000,1.62,1.74,-1.00,-1.00,-1.00,0,-1.00,90968.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s1_m0_exact_s0_20260715-205013.gurobi.log
20260715-205015,kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,89607.00,89606.38,0.00000687,1.53,1.66,-1.00,-1.00,-1.00,0,-1.00,89607.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s2_m0_exact_s0_20260715-205015.gurobi.log
20260715-205016,kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,86028.00,86028.00,0.00000000,1.30,1.42,-1.00,-1.00,-1.00,0,-1.00,86028.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s3_m0_exact_s0_20260715-205016.gurobi.log
20260715-205018,kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,90638.00,90638.00,0.00000000,1.08,1.20,-1.00,-1.00,-1.00,0,-1.00,90638.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s4_m0_exact_s0_20260715-205018.gurobi.log
20260715-205019,kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,86628.00,86628.00,0.00000000,1.19,1.31,-1.00,-1.00,-1.00,0,-1.00,86628.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s5_m0_exact_s0_20260715-205019.gurobi.log
20260715-205021,kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,86127.00,86127.00,0.00000000,1.81,1.93,-1.00,-1.00,-1.00,0,-1.00,86127.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s1_m0_exact_s0_20260715-205021.gurobi.log
20260715-205023,kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,89350.00,89350.00,0.00000000,1.70,1.83,-1.00,-1.00,-1.00,0,-1.00,89350.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s2_m0_exact_s0_20260715-205023.gurobi.log
20260715-205024,kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,90278.00,90278.00,0.00000000,1.47,1.59,-1.00,-1.00,-1.00,0,-1.00,90278.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s3_m0_exact_s0_20260715-205024.gurobi.log
20260715-205026,kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,87799.00,87799.00,0.00000000,1.62,1.75,-1.00,-1.00,-1.00,0,-1.00,87799.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s4_m0_exact_s0_20260715-205026.gurobi.log
20260715-205028,kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,89868.00,89868.00,0.00000000,1.46,1.58,-1.00,-1.00,-1.00,0,-1.00,89868.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s5_m0_exact_s0_20260715-205028.gurobi.log
20260715-205029,kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,51370.00,51370.00,0.00000000,3.15,3.21,-1.00,-1.00,-1.00,0,-1.00,51370.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s1_m0_exact_s0_20260715-205029.gurobi.log
20260715-205033,kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,50349.00,50349.00,0.00000000,7.76,7.83,-1.00,-1.00,-1.00,0,-1.00,50349.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s2_m0_exact_s0_20260715-205033.gurobi.log
20260715-205041,kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,52625.00,52625.00,0.00000000,2.70,2.77,-1.00,-1.00,-1.00,0,-1.00,52625.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s3_m0_exact_s0_20260715-205041.gurobi.log
20260715-205043,kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,52296.00,52296.00,0.00000000,1.68,1.75,-1.00,-1.00,-1.00,0,-1.00,52296.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s4_m0_exact_s0_20260715-205043.gurobi.log
20260715-205045,kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,54970.00,54970.00,0.00000000,3.54,3.60,-1.00,-1.00,-1.00,0,-1.00,54970.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s5_m0_exact_s0_20260715-205045.gurobi.log
20260715-205049,kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,51264.00,51264.00,0.00000000,3.49,3.56,-1.00,-1.00,-1.00,0,-1.00,51264.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s1_m0_exact_s0_20260715-205049.gurobi.log
20260715-205052,kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,54654.00,54654.00,0.00000000,3.31,3.37,-1.00,-1.00,-1.00,0,-1.00,54654.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s2_m0_exact_s0_20260715-205052.gurobi.log
20260715-205056,kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,53971.00,53971.00,0.00000000,2.74,2.80,-1.00,-1.00,-1.00,0,-1.00,53971.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s3_m0_exact_s0_20260715-205056.gurobi.log
20260715-205059,kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,53311.00,53311.00,0.00000000,3.02,3.09,-1.00,-1.00,-1.00,0,-1.00,53311.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s4_m0_exact_s0_20260715-205059.gurobi.log
20260715-205102,kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,51215.00,51215.00,0.00000000,1.83,1.89,-1.00,-1.00,-1.00,0,-1.00,51215.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s5_m0_exact_s0_20260715-205102.gurobi.log
20260715-205104,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,53860.00,53860.00,0.00000000,1.65,1.72,-1.00,-1.00,-1.00,0,-1.00,53860.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s1_m0_exact_s0_20260715-205104.gurobi.log
20260715-205106,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,52421.00,52421.00,0.00000000,3.54,3.60,-1.00,-1.00,-1.00,0,-1.00,52421.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s2_m0_exact_s0_20260715-205106.gurobi.log
20260715-205109,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,55123.00,55123.00,0.00000000,1.83,1.90,-1.00,-1.00,-1.00,0,-1.00,55123.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s3_m0_exact_s0_20260715-205109.gurobi.log
20260715-205111,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,52020.00,52020.00,0.00000000,2.32,2.40,-1.00,-1.00,-1.00,0,-1.00,52020.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s4_m0_exact_s0_20260715-205111.gurobi.log
20260715-205114,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,54702.00,54702.00,0.00000000,2.45,2.51,-1.00,-1.00,-1.00,0,-1.00,54702.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s5_m0_exact_s0_20260715-205114.gurobi.log
20260715-205116,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,52588.00,52588.00,0.00000000,1.57,1.64,-1.00,-1.00,-1.00,0,-1.00,52588.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s1_m0_exact_s0_20260715-205116.gurobi.log
20260715-205118,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,53177.00,53177.00,0.00000000,3.72,3.79,-1.00,-1.00,-1.00,0,-1.00,53177.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s2_m0_exact_s0_20260715-205118.gurobi.log
20260715-205122,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,53125.00,53125.00,0.00000000,4.62,4.69,-1.00,-1.00,-1.00,0,-1.00,53125.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s3_m0_exact_s0_20260715-205122.gurobi.log
